NameCD	Requirements
40	292
40	293
40	296
40	297
40	298
40	300
40	301
40	303
40	304
40	307
40	308
40	309
40	310
40	311
40	312
40	313
40	359
40	367
40	388
41	1
41	4
41	5
41	8
41	11
41	13
41	25
41	34
41	36
41	38
41	39
41	47
41	49
41	51
41	70
41	71
41	72
41	83
41	97
41	98
41	110
41	112
41	114
41	117
41	119
41	120
41	121
41	122
41	124
41	125
41	128
41	129
41	130
41	184
41	217
41	222
41	234
41	246
41	247
41	248
41	250
41	266
41	287
41	291
41	292
41	293
41	296
41	297
41	298
41	300
41	301
41	303
41	304
41	307
41	308
41	309
41	310
41	311
41	312
41	313
41	342
41	359
41	367
41	388
42	1
42	4
42	5
42	8
42	11
42	13
42	25
42	34
42	36
42	38
42	39
42	47
42	49
42	51
42	70
42	71
42	72
42	83
42	97
42	98
42	110
42	112
42	114
42	117
42	119
42	120
42	121
42	122
42	124
42	125
42	128
42	129
42	130
42	184
42	217
42	222
42	226
42	234
42	246
42	247
42	248
42	250
42	266
42	287
42	291
42	292
42	293
42	296
42	297
42	298
42	300
42	301
42	303
42	304
42	307
42	308
42	309
42	310
42	311
42	312
42	313
42	342
42	359
42	367
42	388
43	1
43	4
43	5
43	8
43	11
43	13
43	25
43	34
43	36
43	38
43	39
43	41
43	47
43	49
43	51
